run_id,L1_heat_tracking,L2_rolling_window,L3_linear_decay,L4_pipelining_metrics,L5_window_inference,L6_decay_inference,L7_adaptive_heartrate,replicate
1218,0,1,0,1,0,0,0,18
1111,0,1,0,0,1,0,1,1
1604,0,1,1,0,1,0,1,14
839,0,0,1,1,0,1,1,29
3807,1,1,1,1,1,1,0,27
299,0,0,0,1,0,0,1,29
571,0,0,1,0,0,1,1,1
1636,0,1,1,0,1,1,0,16
3,0,0,0,0,0,0,0,3
2616,1,0,1,0,1,1,1,6
1101,0,1,0,0,1,0,0,21
2266,1,0,0,1,0,1,1,16
2226,1,0,0,1,0,1,0,6
3525,1,1,1,0,1,0,1,15
3287,1,1,0,1,1,0,1,17
1935,1,0,0,0,0,0,0,15
2213,1,0,0,1,0,0,1,23
3241,1,1,0,1,1,0,0,1
1105,0,1,0,0,1,0,0,25
3436,1,1,1,0,0,1,0,16
1747,0,1,1,1,0,1,0,7
1840,0,1,1,1,1,0,1,10
3176,1,1,0,1,0,0,1,26
3612,1,1,1,1,0,0,0,12
345,0,0,0,1,0,1,1,15
1166,0,1,0,0,1,1,0,26
2761,1,0,1,1,1,0,0,1
3757,1,1,1,1,1,0,1,7
2744,1,0,1,1,0,1,1,14
2392,1,0,0,1,1,1,1,22
2713,1,0,1,1,0,1,0,13
2849,1,0,1,1,1,1,0,29
3419,1,1,1,0,0,0,1,29
25,0,0,0,0,0,0,0,25
2131,1,0,0,0,1,1,1,1
3593,1,1,1,0,1,1,1,23
300,0,0,0,1,0,0,1,30
2782,1,0,1,1,1,0,0,22
2393,1,0,0,1,1,1,1,23
1686,0,1,1,1,0,0,0,6
1252,0,1,0,1,0,0,1,22
36,0,0,0,0,0,0,1,6
1116,0,1,0,0,1,0,1,6
162,0,0,0,0,1,0,1,12
2221,1,0,0,1,0,1,0,1
3669,1,1,1,1,0,1,0,9
400,0,0,0,1,1,0,1,10
1565,0,1,1,0,1,0,0,5
95,0,0,0,0,0,1,1,5
1440,0,1,0,1,1,1,1,30
139,0,0,0,0,1,0,0,19
3700,1,1,1,1,0,1,1,10
3642,1,1,1,1,0,0,1,12
887,0,0,1,1,1,0,1,17
3758,1,1,1,1,1,0,1,8
3079,1,1,0,0,1,1,0,19
3466,1,1,1,0,0,1,1,16
294,0,0,0,1,0,0,1,24
2915,1,1,0,0,0,0,1,5
193,0,0,0,0,1,1,0,13
647,0,0,1,0,1,0,1,17
2,0,0,0,0,0,0,0,2
189,0,0,0,0,1,1,0,9
1547,0,1,1,0,0,1,1,17
3336,1,1,0,1,1,1,1,6
2645,1,0,1,1,0,0,0,5
3109,1,1,0,0,1,1,1,19
433,0,0,0,1,1,1,0,13
1171,0,1,0,0,1,1,1,1
1976,1,0,0,0,0,0,1,26
1013,0,1,0,0,0,0,1,23
2020,1,0,0,0,0,1,1,10
3573,1,1,1,0,1,1,1,3
2838,1,0,1,1,1,1,0,18
3711,1,1,1,1,0,1,1,21
3153,1,1,0,1,0,0,1,3
1474,0,1,1,0,0,0,1,4
62,0,0,0,0,0,1,0,2
131,0,0,0,0,1,0,0,11
3659,1,1,1,1,0,0,1,29
937,0,0,1,1,1,1,1,7
2682,1,0,1,1,0,0,1,12
3640,1,1,1,1,0,0,1,10
2340,1,0,0,1,1,0,1,30
3614,1,1,1,1,0,0,0,14
1549,0,1,1,0,0,1,1,19
3465,1,1,1,0,0,1,1,15
74,0,0,0,0,0,1,0,14
1827,0,1,1,1,1,0,0,27
893,0,0,1,1,1,0,1,23
443,0,0,0,1,1,1,0,23
987,0,1,0,0,0,0,0,27
2608,1,0,1,0,1,1,0,28
3664,1,1,1,1,0,1,0,4
3331,1,1,0,1,1,1,1,1
529,0,0,1,0,0,0,1,19
1851,0,1,1,1,1,0,1,21
2456,1,0,1,0,0,0,1,26
1595,0,1,1,0,1,0,1,5
915,0,0,1,1,1,1,0,15
1421,0,1,0,1,1,1,1,11
1493,0,1,1,0,0,0,1,23
3145,1,1,0,1,0,0,0,25
2501,1,0,1,0,0,1,1,11
2074,1,0,0,0,1,0,1,4
3088,1,1,0,0,1,1,0,28
1544,0,1,1,0,0,1,1,14
2025,1,0,0,0,0,1,1,15
1868,0,1,1,1,1,1,0,8
836,0,0,1,1,0,1,1,26
607,0,0,1,0,1,0,0,7
1909,0,1,1,1,1,1,1,19
2237,1,0,0,1,0,1,0,17
2822,1,0,1,1,1,1,0,2
813,0,0,1,1,0,1,1,3
3350,1,1,0,1,1,1,1,20
2302,1,0,0,1,1,0,0,22
2561,1,0,1,0,1,0,1,11
764,0,0,1,1,0,0,1,14
3633,1,1,1,1,0,0,1,3
2984,1,1,0,0,0,1,1,14
1418,0,1,0,1,1,1,1,8
1463,0,1,1,0,0,0,0,23
2454,1,0,1,0,0,0,1,24
2062,1,0,0,0,1,0,0,22
1940,1,0,0,0,0,0,0,20
1903,0,1,1,1,1,1,1,13
1767,0,1,1,1,0,1,0,27
1074,0,1,0,0,0,1,1,24
1352,0,1,0,1,1,0,1,2
3705,1,1,1,1,0,1,1,15
996,0,1,0,0,0,0,1,6
1515,0,1,1,0,0,1,0,15
2649,1,0,1,1,0,0,0,9
2471,1,0,1,0,0,1,0,11
200,0,0,0,0,1,1,0,20
1327,0,1,0,1,1,0,0,7
3565,1,1,1,0,1,1,0,25
1389,0,1,0,1,1,1,0,9
939,0,0,1,1,1,1,1,9
1179,0,1,0,0,1,1,1,9
2683,1,0,1,1,0,0,1,13
1602,0,1,1,0,1,0,1,12
849,0,0,1,1,1,0,0,9
683,0,0,1,0,1,1,0,23
1130,0,1,0,0,1,0,1,20
1462,0,1,1,0,0,0,0,22
3121,1,1,0,1,0,0,0,1
486,0,0,1,0,0,0,0,6
2071,1,0,0,0,1,0,1,1
113,0,0,0,0,0,1,1,23
2809,1,0,1,1,1,0,1,19
2672,1,0,1,1,0,0,1,2
1268,0,1,0,1,0,1,0,8
2210,1,0,0,1,0,0,1,20
2466,1,0,1,0,0,1,0,6
779,0,0,1,1,0,0,1,29
2877,1,0,1,1,1,1,1,27
2232,1,0,0,1,0,1,0,12
3414,1,1,1,0,0,0,1,24
1874,0,1,1,1,1,1,0,14
2389,1,0,0,1,1,1,1,19
1065,0,1,0,0,0,1,1,15
1118,0,1,0,0,1,0,1,8
3837,1,1,1,1,1,1,1,27
2227,1,0,0,1,0,1,0,7
503,0,0,1,0,0,0,0,23
23,0,0,0,0,0,0,0,23
351,0,0,0,1,0,1,1,21
3296,1,1,0,1,1,0,1,26
3656,1,1,1,1,0,0,1,26
663,0,0,1,0,1,1,0,3
2305,1,0,0,1,1,0,0,25
1416,0,1,0,1,1,1,1,6
512,0,0,1,0,0,0,1,2
1654,0,1,1,0,1,1,1,4
3824,1,1,1,1,1,1,1,14
974,0,1,0,0,0,0,0,14
3218,1,1,0,1,0,1,1,8
837,0,0,1,1,0,1,1,27
1201,0,1,0,1,0,0,0,1
1631,0,1,1,0,1,1,0,11
382,0,0,0,1,1,0,0,22
2096,1,0,0,0,1,0,1,26
3247,1,1,0,1,1,0,0,7
741,0,0,1,1,0,0,0,21
2712,1,0,1,1,0,1,0,12
2517,1,0,1,0,0,1,1,27
3775,1,1,1,1,1,0,1,25
156,0,0,0,0,1,0,1,6
553,0,0,1,0,0,1,0,13
2488,1,0,1,0,0,1,0,28
3314,1,1,0,1,1,1,0,14
69,0,0,0,0,0,1,0,9
1457,0,1,1,0,0,0,0,17
3839,1,1,1,1,1,1,1,29
929,0,0,1,1,1,1,0,29
1929,1,0,0,0,0,0,0,9
2885,1,1,0,0,0,0,0,5
3792,1,1,1,1,1,1,0,12
958,0,0,1,1,1,1,1,28
2787,1,0,1,1,1,0,0,27
268,0,0,0,1,0,0,0,28
2469,1,0,1,0,0,1,0,9
1286,0,1,0,1,0,1,0,26
2737,1,0,1,1,0,1,1,7
2607,1,0,1,0,1,1,0,27
2198,1,0,0,1,0,0,1,8
2613,1,0,1,0,1,1,1,3
1775,0,1,1,1,0,1,1,5
76,0,0,0,0,0,1,0,16
108,0,0,0,0,0,1,1,18
3717,1,1,1,1,0,1,1,27
2272,1,0,0,1,0,1,1,22
376,0,0,0,1,1,0,0,16
1503,0,1,1,0,0,1,0,3
1721,0,1,1,1,0,0,1,11
2010,1,0,0,0,0,1,0,30
2905,1,1,0,0,0,0,0,25
1606,0,1,1,0,1,0,1,16
3064,1,1,0,0,1,1,0,4
3004,1,1,0,0,1,0,0,4
491,0,0,1,0,0,0,0,11
2625,1,0,1,0,1,1,1,15
3384,1,1,1,0,0,0,0,24
3556,1,1,1,0,1,1,0,16
740,0,0,1,1,0,0,0,20
2013,1,0,0,0,0,1,1,3
2217,1,0,0,1,0,0,1,27
3257,1,1,0,1,1,0,0,17
971,0,1,0,0,0,0,0,11
712,0,0,1,0,1,1,1,22
2363,1,0,0,1,1,1,0,23
1197,0,1,0,0,1,1,1,27
1325,0,1,0,1,1,0,0,5
3189,1,1,0,1,0,1,0,9
969,0,1,0,0,0,0,0,9
1570,0,1,1,0,1,0,0,10
57,0,0,0,0,0,0,1,27
711,0,0,1,0,1,1,1,21
1489,0,1,1,0,0,0,1,19
2283,1,0,0,1,1,0,0,3
1745,0,1,1,1,0,1,0,5
2606,1,0,1,0,1,1,0,26
130,0,0,0,0,1,0,0,10
1400,0,1,0,1,1,1,0,20
1574,0,1,1,0,1,0,0,14
599,0,0,1,0,0,1,1,29
727,0,0,1,1,0,0,0,7
3833,1,1,1,1,1,1,1,23
3182,1,1,0,1,0,1,0,2
2514,1,0,1,0,0,1,1,24
1274,0,1,0,1,0,1,0,14
3102,1,1,0,0,1,1,1,12
2874,1,0,1,1,1,1,1,24
1338,0,1,0,1,1,0,0,18
2169,1,0,0,1,0,0,0,9
2146,1,0,0,0,1,1,1,16
90,0,0,0,0,0,1,0,30
2736,1,0,1,1,0,1,1,6
369,0,0,0,1,1,0,0,9
676,0,0,1,0,1,1,0,16
2788,1,0,1,1,1,0,0,28
2913,1,1,0,0,0,0,1,3
1194,0,1,0,0,1,1,1,24
3356,1,1,0,1,1,1,1,26
115,0,0,0,0,0,1,1,25
3631,1,1,1,1,0,0,1,1
3316,1,1,0,1,1,1,0,16
2023,1,0,0,0,0,1,1,13
2542,1,0,1,0,1,0,0,22
497,0,0,1,0,0,0,0,17
2094,1,0,0,0,1,0,1,24
2529,1,0,1,0,1,0,0,9
2390,1,0,0,1,1,1,1,20
1323,0,1,0,1,1,0,0,3
2331,1,0,0,1,1,0,1,21
2772,1,0,1,1,1,0,0,12
2238,1,0,0,1,0,1,0,18
3663,1,1,1,1,0,1,0,3
2416,1,0,1,0,0,0,0,16
3206,1,1,0,1,0,1,0,26
3509,1,1,1,0,1,0,0,29
1217,0,1,0,1,0,0,0,17
3051,1,1,0,0,1,0,1,21
1039,0,1,0,0,0,1,0,19
810,0,0,1,1,0,1,0,30
807,0,0,1,1,0,1,0,27
3462,1,1,1,0,0,1,1,12
921,0,0,1,1,1,1,0,21
1294,0,1,0,1,0,1,1,4
2830,1,0,1,1,1,1,0,10
1055,0,1,0,0,0,1,1,5
2288,1,0,0,1,1,0,0,8
1739,0,1,1,1,0,0,1,29
3266,1,1,0,1,1,0,0,26
3451,1,1,1,0,0,1,1,1
2234,1,0,0,1,0,1,0,14
3269,1,1,0,1,1,0,0,29
3273,1,1,0,1,1,0,1,3
362,0,0,0,1,1,0,0,2
613,0,0,1,0,1,0,0,13
3524,1,1,1,0,1,0,1,14
2165,1,0,0,1,0,0,0,5
752,0,0,1,1,0,0,1,2
1830,0,1,1,1,1,0,0,30
301,0,0,0,1,0,1,0,1
1536,0,1,1,0,0,1,1,6
1425,0,1,0,1,1,1,1,15
2705,1,0,1,1,0,1,0,5
2851,1,0,1,1,1,1,1,1
1556,0,1,1,0,0,1,1,26
487,0,0,1,0,0,0,0,7
2323,1,0,0,1,1,0,1,13
2187,1,0,0,1,0,0,0,27
252,0,0,0,1,0,0,0,12
2912,1,1,0,0,0,0,1,2
2902,1,1,0,0,0,0,0,22
3313,1,1,0,1,1,1,0,13
241,0,0,0,1,0,0,0,1
1057,0,1,0,0,0,1,1,7
3536,1,1,1,0,1,0,1,26
535,0,0,1,0,0,0,1,25
3035,1,1,0,0,1,0,1,5
751,0,0,1,1,0,0,1,1
1656,0,1,1,0,1,1,1,6
2630,1,0,1,0,1,1,1,20
2353,1,0,0,1,1,1,0,13
1250,0,1,0,1,0,0,1,20
1807,0,1,1,1,1,0,0,7
3198,1,1,0,1,0,1,0,18
3816,1,1,1,1,1,1,1,6
417,0,0,0,1,1,0,1,27
3359,1,1,0,1,1,1,1,29
3566,1,1,1,0,1,1,0,26
46,0,0,0,0,0,0,1,16
1944,1,0,0,0,0,0,0,24
3292,1,1,0,1,1,0,1,22
2594,1,0,1,0,1,1,0,14
3506,1,1,1,0,1,0,0,26
778,0,0,1,1,0,0,1,28
373,0,0,0,1,1,0,0,13
3215,1,1,0,1,0,1,1,5
982,0,1,0,0,0,0,0,22
1328,0,1,0,1,1,0,0,8
3767,1,1,1,1,1,0,1,17
215,0,0,0,0,1,1,1,5
3032,1,1,0,0,1,0,1,2
2658,1,0,1,1,0,0,0,18
1216,0,1,0,1,0,0,0,16
1405,0,1,0,1,1,1,0,25
392,0,0,0,1,1,0,1,2
1419,0,1,0,1,1,1,1,9
2405,1,0,1,0,0,0,0,5
1967,1,0,0,0,0,0,1,17
1195,0,1,0,0,1,1,1,25
2979,1,1,0,0,0,1,1,9
1143,0,1,0,0,1,1,0,3
275,0,0,0,1,0,0,1,5
28,0,0,0,0,0,0,0,28
3263,1,1,0,1,1,0,0,23
707,0,0,1,0,1,1,1,17
1568,0,1,1,0,1,0,0,8
2191,1,0,0,1,0,0,1,1
1795,0,1,1,1,0,1,1,25
2038,1,0,0,0,0,1,1,28
2662,1,0,1,1,0,0,0,22
823,0,0,1,1,0,1,1,13
1748,0,1,1,1,0,1,0,8
980,0,1,0,0,0,0,0,20
3364,1,1,1,0,0,0,0,4
183,0,0,0,0,1,1,0,3
338,0,0,0,1,0,1,1,8
868,0,0,1,1,1,0,0,28
1455,0,1,1,0,0,0,0,15
3635,1,1,1,1,0,0,1,5
1412,0,1,0,1,1,1,1,2
1892,0,1,1,1,1,1,1,2
1697,0,1,1,1,0,0,0,17
753,0,0,1,1,0,0,1,3
428,0,0,0,1,1,1,0,8
2174,1,0,0,1,0,0,0,14
3112,1,1,0,0,1,1,1,22
3019,1,1,0,0,1,0,0,19
1156,0,1,0,0,1,1,0,16
961,0,1,0,0,0,0,0,1
1085,0,1,0,0,1,0,0,5
717,0,0,1,0,1,1,1,27
239,0,0,0,0,1,1,1,29
2090,1,0,0,0,1,0,1,20
1626,0,1,1,0,1,1,0,6
2334,1,0,0,1,1,0,1,24
733,0,0,1,1,0,0,0,13
2407,1,0,1,0,0,0,0,7
3220,1,1,0,1,0,1,1,10
1998,1,0,0,0,0,1,0,18
634,0,0,1,0,1,0,1,4
3340,1,1,0,1,1,1,1,10
623,0,0,1,0,1,0,0,23
2151,1,0,0,0,1,1,1,21
3549,1,1,1,0,1,1,0,9
2868,1,0,1,1,1,1,1,18
1341,0,1,0,1,1,0,0,21
3377,1,1,1,0,0,0,0,17
2163,1,0,0,1,0,0,0,3
3623,1,1,1,1,0,0,0,23
1655,0,1,1,0,1,1,1,5
2385,1,0,0,1,1,1,1,15
3692,1,1,1,1,0,1,1,2
1502,0,1,1,0,0,1,0,2
1115,0,1,0,0,1,0,1,5
918,0,0,1,1,1,1,0,18
173,0,0,0,0,1,0,1,23
401,0,0,0,1,1,0,1,11
1972,1,0,0,0,0,0,1,22
1567,0,1,1,0,1,0,0,7
2496,1,0,1,0,0,1,1,6
3478,1,1,1,0,0,1,1,28
1660,0,1,1,0,1,1,1,10
2763,1,0,1,1,1,0,0,3
111,0,0,0,0,0,1,1,21
3699,1,1,1,1,0,1,1,9
16,0,0,0,0,0,0,0,16
575,0,0,1,0,0,1,1,5
2779,1,0,1,1,1,0,0,19
2155,1,0,0,0,1,1,1,25
2189,1,0,0,1,0,0,0,29
182,0,0,0,0,1,1,0,2
2139,1,0,0,0,1,1,1,9
3016,1,1,0,0,1,0,0,16
1646,0,1,1,0,1,1,0,26
411,0,0,0,1,1,0,1,21
2418,1,0,1,0,0,0,0,18
1726,0,1,1,1,0,0,1,16
592,0,0,1,0,0,1,1,22
2850,1,0,1,1,1,1,0,30
1982,1,0,0,0,0,1,0,2
2118,1,0,0,0,1,1,0,18
1415,0,1,0,1,1,1,1,5
719,0,0,1,0,1,1,1,29
884,0,0,1,1,1,0,1,14
1467,0,1,1,0,0,0,0,27
1367,0,1,0,1,1,0,1,17
3387,1,1,1,0,0,0,0,27
3463,1,1,1,0,0,1,1,13
2140,1,0,0,0,1,1,1,10
2867,1,0,1,1,1,1,1,17
2481,1,0,1,0,0,1,0,21
48,0,0,0,0,0,0,1,18
672,0,0,1,0,1,1,0,12
682,0,0,1,0,1,1,0,22
903,0,0,1,1,1,1,0,3
3798,1,1,1,1,1,1,0,18
977,0,1,0,0,0,0,0,17
1798,0,1,1,1,0,1,1,28
3164,1,1,0,1,0,0,1,14
1083,0,1,0,0,1,0,0,3
1120,0,1,0,0,1,0,1,10
3504,1,1,1,0,1,0,0,24
89,0,0,0,0,0,1,0,29
3056,1,1,0,0,1,0,1,26
1097,0,1,0,0,1,0,0,17
1687,0,1,1,1,0,0,0,7
2764,1,0,1,1,1,0,0,4
2834,1,0,1,1,1,1,0,14
1024,0,1,0,0,0,1,0,4
5,0,0,0,0,0,0,0,5
595,0,0,1,0,0,1,1,25
171,0,0,0,0,1,0,1,21
1539,0,1,1,0,0,1,1,9
1295,0,1,0,1,0,1,1,5
2719,1,0,1,1,0,1,0,19
2384,1,0,0,1,1,1,1,14
2805,1,0,1,1,1,0,1,15
1236,0,1,0,1,0,0,1,6
325,0,0,0,1,0,1,0,25
883,0,0,1,1,1,0,1,13
2122,1,0,0,0,1,1,0,22
3363,1,1,1,0,0,0,0,3
1082,0,1,0,0,1,0,0,2
2152,1,0,0,0,1,1,1,22
3518,1,1,1,0,1,0,1,8
582,0,0,1,0,0,1,1,12
3262,1,1,0,1,1,0,0,22
134,0,0,0,0,1,0,0,14
434,0,0,0,1,1,1,0,14
975,0,1,0,0,0,0,0,15
899,0,0,1,1,1,0,1,29
2578,1,0,1,0,1,0,1,28
3376,1,1,1,0,0,0,0,16
1794,0,1,1,1,0,1,1,24
3648,1,1,1,1,0,0,1,18
3418,1,1,1,0,0,0,1,28
3579,1,1,1,0,1,1,1,9
767,0,0,1,1,0,0,1,17
1067,0,1,0,0,0,1,1,17
2679,1,0,1,1,0,0,1,9
3832,1,1,1,1,1,1,1,22
3796,1,1,1,1,1,1,0,16
3024,1,1,0,0,1,0,0,24
2726,1,0,1,1,0,1,0,26
3369,1,1,1,0,0,0,0,9
307,0,0,0,1,0,1,0,7
3487,1,1,1,0,1,0,0,7
3301,1,1,0,1,1,1,0,1
3588,1,1,1,0,1,1,1,18
2556,1,0,1,0,1,0,1,6
224,0,0,0,0,1,1,1,14
1788,0,1,1,1,0,1,1,18
1178,0,1,0,0,1,1,1,8
456,0,0,0,1,1,1,1,6
32,0,0,0,0,0,0,1,2
219,0,0,0,0,1,1,1,9
2576,1,0,1,0,1,0,1,26
828,0,0,1,1,0,1,1,18
1040,0,1,0,0,0,1,0,20
245,0,0,0,1,0,0,0,5
1683,0,1,1,1,0,0,0,3
1356,0,1,0,1,1,0,1,6
1204,0,1,0,1,0,0,0,4
2500,1,0,1,0,0,1,1,10
3535,1,1,1,0,1,0,1,25
399,0,0,0,1,1,0,1,9
3603,1,1,1,1,0,0,0,3
3188,1,1,0,1,0,1,0,8
3005,1,1,0,0,1,0,0,5
1834,0,1,1,1,1,0,1,4
3544,1,1,1,0,1,1,0,4
2675,1,0,1,1,0,0,1,5
1272,0,1,0,1,0,1,0,12
2110,1,0,0,0,1,1,0,10
1963,1,0,0,0,0,0,1,13
3245,1,1,0,1,1,0,0,5
1240,0,1,0,1,0,0,1,10
2246,1,0,0,1,0,1,0,26
2412,1,0,1,0,0,0,0,12
3298,1,1,0,1,1,0,1,28
1032,0,1,0,0,0,1,0,12
566,0,0,1,0,0,1,0,26
3539,1,1,1,0,1,0,1,29
2688,1,0,1,1,0,0,1,18
2714,1,0,1,1,0,1,0,14
1277,0,1,0,1,0,1,0,17
44,0,0,0,0,0,0,1,14
2425,1,0,1,0,0,0,0,25
1958,1,0,0,0,0,0,1,8
2339,1,0,0,1,1,0,1,29
1439,0,1,0,1,1,1,1,29
408,0,0,0,1,1,0,1,18
774,0,0,1,1,0,0,1,24
2680,1,0,1,1,0,0,1,10
18,0,0,0,0,0,0,0,18
283,0,0,0,1,0,0,1,13
2482,1,0,1,0,0,1,0,22
1211,0,1,0,1,0,0,0,11
3704,1,1,1,1,0,1,1,14
102,0,0,0,0,0,1,1,12
1435,0,1,0,1,1,1,1,25
2670,1,0,1,1,0,0,0,30
340,0,0,0,1,0,1,1,10
1842,0,1,1,1,1,0,1,12
602,0,0,1,0,1,0,0,2
967,0,1,0,0,0,0,0,7
2321,1,0,0,1,1,0,1,11
3585,1,1,1,0,1,1,1,15
1213,0,1,0,1,0,0,0,13
267,0,0,0,1,0,0,0,27
1849,0,1,1,1,1,0,1,19
321,0,0,0,1,0,1,0,21
1288,0,1,0,1,0,1,0,28
2076,1,0,0,0,1,0,1,6
561,0,0,1,0,0,1,0,21
3456,1,1,1,0,0,1,1,6
3054,1,1,0,0,1,0,1,24
704,0,0,1,0,1,1,1,14
2472,1,0,1,0,0,1,0,12
3243,1,1,0,1,1,0,0,3
3335,1,1,0,1,1,1,1,5
1694,0,1,1,1,0,0,0,14
2087,1,0,0,0,1,0,1,17
2997,1,1,0,0,0,1,1,27
1019,0,1,0,0,0,0,1,29
1456,0,1,1,0,0,0,0,16
444,0,0,0,1,1,1,0,24
1535,0,1,1,0,0,1,1,5
274,0,0,0,1,0,0,1,4
1828,0,1,1,1,1,0,0,28
266,0,0,0,1,0,0,0,26
1173,0,1,0,0,1,1,1,3
2601,1,0,1,0,1,1,0,21
3071,1,1,0,0,1,1,0,11
2621,1,0,1,0,1,1,1,11
1423,0,1,0,1,1,1,1,13
2406,1,0,1,0,0,0,0,6
1443,0,1,1,0,0,0,0,3
2180,1,0,0,1,0,0,0,20
1077,0,1,0,0,0,1,1,27
833,0,0,1,1,0,1,1,23
2064,1,0,0,0,1,0,0,24
2101,1,0,0,0,1,1,0,1
2824,1,0,1,1,1,1,0,4
2836,1,0,1,1,1,1,0,16
1750,0,1,1,1,0,1,0,10
1956,1,0,0,0,0,0,1,6
13,0,0,0,0,0,0,0,13
743,0,0,1,1,0,0,0,23
3070,1,1,0,0,1,1,0,10
1076,0,1,0,0,0,1,1,26
2490,1,0,1,0,0,1,0,30
2282,1,0,0,1,1,0,0,2
129,0,0,0,0,1,0,0,9
1376,0,1,0,1,1,0,1,26
1831,0,1,1,1,1,0,1,1
1722,0,1,1,1,0,0,1,12
3709,1,1,1,1,0,1,1,19
3425,1,1,1,0,0,1,0,5
2567,1,0,1,0,1,0,1,17
1342,0,1,0,1,1,0,0,22
2823,1,0,1,1,1,1,0,3
1783,0,1,1,1,0,1,1,13
3058,1,1,0,0,1,0,1,28
1878,0,1,1,1,1,1,0,18
1743,0,1,1,1,0,1,0,3
3431,1,1,1,0,0,1,0,11
1062,0,1,0,0,0,1,1,12
1764,0,1,1,1,0,1,0,24
1029,0,1,0,0,0,1,0,9
213,0,0,0,0,1,1,1,3
1872,0,1,1,1,1,1,0,12
2063,1,0,0,0,1,0,0,23
3349,1,1,0,1,1,1,1,19
2671,1,0,1,1,0,0,1,1
1192,0,1,0,0,1,1,1,22
1112,0,1,0,0,1,0,1,2
3517,1,1,1,0,1,0,1,7
1787,0,1,1,1,0,1,1,17
2018,1,0,0,0,0,1,1,8
3367,1,1,1,0,0,0,0,7
3528,1,1,1,0,1,0,1,18
3605,1,1,1,1,0,0,0,5
483,0,0,1,0,0,0,0,3
2026,1,0,0,0,0,1,1,16
3460,1,1,1,0,0,1,1,10
3312,1,1,0,1,1,1,0,12
